['roate', 'bludy', 'colon', 'folio']                   ['bgbbb', 'bybbb', 'bggyb', 'ggggg']                   folio True
['roate', 'bludy', 'chowk', 'aflaj', 'folly']          ['bgbbb', 'bybbg', 'bbybb', 'bygbb', 'ggggg']          folly True
['roate', 'balms', 'foray']                            ['ygybb', 'bybbb', 'ggggg']                            foray True
['roate', 'gnash', 'force']                            ['ygbbg', 'bbbbb', 'ggggg']                            force True
['roate', 'gnash', 'forge']                            ['ygbbg', 'ybbbb', 'ggggg']                            forge True
['roate', 'cundy', 'forgo']                            ['ygbbb', 'bbbbb', 'ggggg']                            forgo True
['roate', 'forte']                                     ['ygbgg', 'ggggg']                                     forte True
['roate', 'downy', 'forth']                            ['ygbgb', 'bgbbb', 'ggggg']                            forth True
['roate', 'downy', 'forty']                            ['ygbgb', 'bgbbg', 'ggggg']                            forty True
['roate', 'cundy', 'forum']                            ['ygbbb', 'bybbb', 'ggggg']                            forum True
['roate', 'bludy', 'hawms', 'found']                   ['bgbbb', 'bbgyb', 'bbbbb', 'ggggg']                   found True
['roate', 'mawks', 'chevy', 'foyer']                   ['ygbby', 'bbbbb', 'bbyby', 'ggggg']                   foyer True
['roate', 'scind', 'flair', 'frail']                   ['ybgbb', 'bbybb', 'gyggy', 'ggggg']                   frail True
['roate', 'crags', 'baked', 'frame']                   ['ybgbg', 'bggbb', 'bybyb', 'ggggg']                   frame True
['roate', 'scind', 'frank']                            ['ybgbb', 'bbbgb', 'ggggg']                            frank True
['roate', 'scind', 'award', 'fraud']                   ['ybgbb', 'bbbbg', 'bbgyg', 'ggggg']                   fraud True
['roate', 'balms', 'cedar', 'freak']                   ['ybyby', 'bybbb', 'bybgy', 'ggggg']                   freak True
['roate', 'feued', 'freed']                            ['ybbby', 'gybgg', 'ggggg']                            freed True
['roate', 'feued', 'freer']                            ['ybbby', 'gybgb', 'ggggg']                            freer True
['roate', 'feued', 'fiery', 'fresh']                   ['ybbby', 'gybbb', 'gbgyb', 'ggggg']                   fresh True
['roate', 'carrs', 'briar', 'friar']                   ['ybybb', 'byyyb', 'bgggg', 'ggggg']                   friar True
['roate', 'feued', 'fried']                            ['ybbby', 'gbbgg', 'ggggg']                            fried True
['roate', 'sculk', 'agidi', 'frill']                   ['ybbbb', 'bbbgb', 'bbgbb', 'ggggg']                   frill True
['roate', 'sculk', 'brisk', 'frisk']                   ['ybbbb', 'ybbbg', 'bgggg', 'ggggg']                   frisk True
['roate', 'beigy', 'fritz']                            ['ybbgb', 'bbgbb', 'ggggg']                            fritz True
['roate', 'croon', 'frock']                            ['yybbb', 'yggbb', 'ggggg']                            frock True
['roate', 'croon', 'adrip', 'frond']                   ['yybbb', 'bggby', 'byybb', 'ggggg']                   frond True
['roate', 'shunt', 'front']                            ['yybyb', 'bbbgg', 'ggggg']                            front True
['roate', 'shunt', 'frost']                            ['yybyb', 'ybbbg', 'ggggg']                            frost True
['roate', 'broth', 'froth']                            ['yybgb', 'bgggg', 'ggggg']                            froth True
['roate', 'croon', 'bifid', 'frown']                   ['yybbb', 'bggbg', 'bbybb', 'ggggg']                   frown True
['roate', 'phons', 'bovid', 'froze']                   ['yybbg', 'bbgbb', 'bybbb', 'ggggg']                   froze True
['roate', 'scuft', 'fruit']                            ['ybbyb', 'bbgyg', 'ggggg']                            fruit True
['roate', 'sling', 'abjud', 'fudge']                   ['bbbbg', 'bbbby', 'bbbyy', 'ggggg']                   fudge True
['roate', 'sling', 'abjud', 'fugue']                   ['bbbbg', 'bbbby', 'bbbgb', 'ggggg']                   fugue True
['roate', 'slimy', 'badly', 'fully']                   ['bbbbb', 'bybbg', 'bbbgg', 'ggggg']                   fully True
['roate', 'slimy', 'cippi', 'fungi']                   ['bbbbb', 'bbybb', 'bbbbg', 'ggggg']                   fungi True
['roate', 'slimy', 'phang', 'funky']                   ['bbbbb', 'bbbbg', 'bbbyb', 'ggggg']                   funky True
['roate', 'slimy', 'phang', 'bunny', 'funny']          ['bbbbb', 'bbbbg', 'bbbgb', 'bgggg', 'ggggg']          funny True
['roate', 'croon', 'bumfs', 'furor']                   ['yybbb', 'bybgb', 'bgbyb', 'ggggg']                   furor True
['roate', 'sculk', 'furry']                            ['ybbbb', 'bbybb', 'ggggg']                            furry True
['roate', 'slimy', 'hasps', 'fussy']                   ['bbbbb', 'ybbbg', 'bbgby', 'ggggg']                   fussy True
['roate', 'slimy', 'phang', 'buddy', 'fuzzy']          ['bbbbb', 'bbbbg', 'bbbbb', 'bgbbg', 'ggggg']          fuzzy True
['roate', 'galis', 'gauge', 'gaffe']                   ['bbybg', 'ggbbb', 'ggbbg', 'ggggg']                   gaffe True
['roate', 'lysin', 'daily', 'gaily']                   ['bbybb', 'yybyb', 'bgggg', 'ggggg']                   gaily True
['roate', 'balms', 'gamer']                            ['ybyby', 'bgbyb', 'ggggg']                            gamer True
['roate', 'lysin', 'gamma']                            ['bbybb', 'bbbbb', 'ggggg']                            gamma True
['roate', 'clint', 'gamut']                            ['bbyyb', 'bbbbg', 'ggggg']                            gamut True
['roate', 'lysin', 'gassy']                            ['bbybb', 'bygbb', 'ggggg']                            gassy True
['roate', 'lysin', 'cadgy', 'gaudy']                   ['bbybb', 'bybbb', 'bgyyg', 'ggggg']                   gaudy True
['roate', 'galis', 'gauge']                            ['bbybg', 'ggbbb', 'ggggg']                            gauge True
['roate', 'clint', 'dight', 'gaunt']                   ['bbyyb', 'bbbgg', 'bbybg', 'ggggg']                   gaunt True
['roate', 'galis', 'gauge', 'gauze']                   ['bbybg', 'ggbbb', 'gggbg', 'ggggg']                   gauze True
['roate', 'genal', 'gavel']                            ['bbyby', 'gybyg', 'ggggg']                            gavel True
['roate', 'lysin', 'cadgy', 'gawky']                   ['bbybb', 'bybbb', 'bgbyg', 'ggggg']                   gawky True
['roate', 'balms', 'gappy', 'gayer']                   ['ybyby', 'bgbbb', 'ggbby', 'ggggg']                   gayer True
['roate', 'lysin', 'balmy', 'gayly']                   ['bbybb', 'yybbb', 'bgybg', 'ggggg']                   gayly True
['roate', 'balms', 'gappy', 'gazer']                   ['ybyby', 'bgbbb', 'ggbbb', 'ggggg']                   gazer True
['roate', 'demon', 'cello', 'gecko']                   ['bybby', 'bgbyb', 'ygbbg', 'ggggg']                   gecko True
['roate', 'lenes', 'aback', 'geeky']                   ['bbbby', 'bgbyb', 'bbbby', 'ggggg']                   geeky True
['roate', 'sling', 'geese']                            ['bbbbg', 'ybbby', 'ggggg']                            geese True
['roate', 'sling', 'binge', 'genie']                   ['bbbbg', 'bbyyy', 'bygyg', 'ggggg']                   genie True
['roate', 'piums', 'genre']                            ['ybbbg', 'bbbbb', 'ggggg']                            genre True
['roate', 'punch', 'ghost']                            ['bybyb', 'bbbby', 'ggggg']                            ghost True
['roate', 'snool', 'ghoul']                            ['bybbb', 'bbgbg', 'ggggg']                            ghoul True
['roate', 'slink', 'giant']                            ['bbgyb', 'bbygb', 'ggggg']                            giant True
['roate', 'slimy', 'panda', 'biddy', 'giddy']          ['bbbbb', 'bbybg', 'bbbgb', 'bgggg', 'ggggg']          giddy True
['roate', 'slimy', 'fishy', 'gipsy']                   ['bbbbb', 'ybybg', 'bgybg', 'ggggg']                   gipsy True
['roate', 'sculk', 'agidi', 'girly']                   ['ybbbb', 'bbbgb', 'byybb', 'ggggg']                   girly True
['roate', 'beigy', 'girth']                            ['ybbgb', 'bbyyb', 'ggggg']                            girth True
['roate', 'lenes', 'fidge', 'given']                   ['bbbby', 'bbygb', 'bgbyy', 'ggggg']                   given True
['roate', 'feued', 'nimps', 'giver']                   ['ybbby', 'bbbgb', 'bgbbb', 'ggggg']                   giver True
['roate', 'plish', 'badam', 'glade']                   ['bbgbg', 'bgbbb', 'byybb', 'ggggg']                   glade True
['roate', 'slick', 'abamp', 'gland']                   ['bbgbb', 'bgbbb', 'bbgbb', 'ggggg']                   gland True
['roate', 'crags', 'glare']                            ['ybgbg', 'bygyb', 'ggggg']                            glare True
['roate', 'slick', 'flash', 'glass']                   ['bbgbb', 'ygbbb', 'bgggb', 'ggggg']                   glass True
['roate', 'plish', 'badam', 'flake', 'glaze']          ['bbgbg', 'bgbbb', 'bybbb', 'bggbg', 'ggggg']          glaze True
['roate', 'genal', 'gleam']                            ['bbyby', 'gybgy', 'ggggg']                            gleam True
['roate', 'genal', 'glean']                            ['bbyby', 'gyygy', 'ggggg']                            glean True
['roate', 'sling', 'glide']                            ['bbbbg', 'bggby', 'ggggg']                            glide True
['roate', 'shunt', 'flint', 'glint']                   ['bbbyb', 'bbbgg', 'bgggg', 'ggggg']                   glint True
['roate', 'bloat', 'float', 'gloat']                   ['byyyb', 'bgggg', 'bgggg', 'ggggg']                   gloat True
['roate', 'slick', 'globe']                            ['bybbg', 'bgbbb', 'ggggg']                            globe True
['roate', 'snool', 'blood', 'gloom']                   ['bybbb', 'bbggy', 'bgggb', 'ggggg']                   gloom True
['roate', 'croon', 'acyls', 'glory']                   ['yybbb', 'bygbb', 'bbyyb', 'ggggg']                   glory True
['roate', 'snool', 'floss', 'gloss']                   ['bybbb', 'ybgby', 'bgggg', 'ggggg']                   gloss True
['roate', 'slick', 'globe', 'glove']                   ['bybbg', 'bgbbb', 'gggbg', 'ggggg']                   glove True
['roate', 'slimy', 'glyph']                            ['bbbbb', 'bgbby', 'ggggg']                            glyph True
['roate', 'slick', 'aargh', 'gnash']                   ['bbgbb', 'ybbbb', 'ybbyg', 'ggggg']                   gnash True
['roate', 'slick', 'ozone', 'gnome']                   ['bybbg', 'bbbbb', 'bbgyg', 'ggggg']                   gnome True
['roate', 'bludy', 'dolly', 'godly']                   ['bgbbb', 'bybyg', 'ygbgg', 'ggggg']                   godly True
['roate', 'bludy', 'cains', 'going']                   ['bgbbb', 'bbbbb', 'bbggb', 'ggggg']                   going True
['roate', 'wynds', 'golem']                            ['bgbby', 'bbbbb', 'ggggg']                            golem True
['roate', 'bludy', 'chowk', 'aflaj', 'golly']          ['bgbbb', 'bybbg', 'bbybb', 'bbgbb', 'ggggg']          golly True
['roate', 'liman', 'gonad']                            ['bgybb', 'bbbgy', 'ggggg']                            gonad True
['roate', 'mawks', 'chevy', 'boxer', 'goner']          ['ygbby', 'bbbbb', 'bbybb', 'bgbgg', 'ggggg']          goner True
['roate', 'bludy', 'dawgs', 'goody']                   ['bgbbb', 'bbbgg', 'ybbyb', 'ggggg']                   goody True
['roate', 'wynds', 'covey', 'gooey']                   ['bgbby', 'bybbb', 'bgbgg', 'ggggg']                   gooey True
